scenario_id,claim_family,truth_state,effect_size,raw_n,effective_n,cluster_count,family_count,models_per_family,family_correlation,family_imbalance,ability_spread,benchmark_count,measurement_noise,multiplicity,materiality,split,seed,generator_version,bootstrap_stability,external_validated,held_out,direction_consistent,transport_reversal,adversarial_case,method,estimate,standard_error,licensed,true_supported,false_directional_decision,CI_coverage,inflated_significance,false_transport,power_event,stress_case
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820431,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,96,8,6,3,0.85,0.0,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820431,gaussian_mixture_v1.3,0.95,True,True,True,False,NEARLY_TIED_TOP_K,FAMILY_BALANCED,0.03771232778180548,0.020833772912029157,False,True,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820431,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,96,8,6,3,0.85,0.0,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820431,gaussian_mixture_v1.3,0.95,True,True,True,False,NEARLY_TIED_TOP_K,ONE_MODEL_PER_FAMILY,0.03771232778180548,0.07348469228349534,False,True,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820431,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,96,8,6,3,0.85,0.0,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820431,gaussian_mixture_v1.3,0.95,True,True,True,False,NEARLY_TIED_TOP_K,VALIDEVAL_LICENSING,0.03771232778180548,0.02193028727582017,False,True,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820432,ITEM_DIAGNOSTICS,,0.0,500,12,8,6,3,0.05,0.0,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820432,gaussian_mixture_v1.1,0.6,False,True,False,False,HIGH_RAW_LOW_EFFECTIVE_N,NAIVE_CHECKPOINT,-0.08507469150504895,0.008049844718999243,False,False,False,False,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820432,ITEM_DIAGNOSTICS,,0.0,500,12,8,6,3,0.05,0.0,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820432,gaussian_mixture_v1.1,0.6,False,True,False,False,HIGH_RAW_LOW_EFFECTIVE_N,FAMILY_CLUSTER_BOOTSTRAP,-0.08507469150504895,0.05260703375025054,False,False,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820432,ITEM_DIAGNOSTICS,,0.0,500,12,8,6,3,0.05,0.0,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820432,gaussian_mixture_v1.1,0.6,False,True,False,False,HIGH_RAW_LOW_EFFECTIVE_N,FAMILY_BALANCED,-0.08507469150504895,0.04997668206273801,False,False,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820432,ITEM_DIAGNOSTICS,,0.0,500,12,8,6,3,0.05,0.0,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820432,gaussian_mixture_v1.1,0.6,False,True,False,False,HIGH_RAW_LOW_EFFECTIVE_N,ONE_MODEL_PER_FAMILY,-0.08507469150504895,0.07348469228349534,False,False,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820432,ITEM_DIAGNOSTICS,,0.0,500,12,8,6,3,0.05,0.0,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820432,gaussian_mixture_v1.1,0.6,False,True,False,False,HIGH_RAW_LOW_EFFECTIVE_N,VALIDEVAL_LICENSING,-0.08507469150504895,0.05260703375025054,False,False,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820433,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,12,8,6,3,0.05,0.0,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820433,gaussian_mixture_v1.2,0.65,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N,NAIVE_CHECKPOINT,0.057632139828821136,0.0018,True,True,False,False,True,False,True,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820433,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,12,8,6,3,0.05,0.0,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820433,gaussian_mixture_v1.2,0.65,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N,FAMILY_CLUSTER_BOOTSTRAP,0.057632139828821136,0.05260703375025054,False,True,False,True,False,False,False,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820433,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,12,8,6,3,0.05,0.0,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820433,gaussian_mixture_v1.2,0.65,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N,FAMILY_BALANCED,0.057632139828821136,0.04997668206273801,False,True,False,True,False,False,False,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820433,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,12,8,6,3,0.05,0.0,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820433,gaussian_mixture_v1.2,0.65,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N,ONE_MODEL_PER_FAMILY,0.057632139828821136,0.07348469228349534,False,True,False,True,False,False,False,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820433,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,12,8,6,3,0.05,0.0,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820433,gaussian_mixture_v1.2,0.65,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N,VALIDEVAL_LICENSING,0.057632139828821136,0.05260703375025054,False,True,False,True,False,False,False,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820434,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,12,8,6,3,0.45,0.0,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820434,gaussian_mixture_v1.3,0.7,True,True,True,False,LARGE_EFFECT_SMALL_PANEL,NAIVE_CHECKPOINT,-0.00964379095550337,0.00017999999999999998,False,True,False,False,False,False,False,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820434,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,12,8,6,3,0.45,0.0,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820434,gaussian_mixture_v1.3,0.7,True,True,True,False,LARGE_EFFECT_SMALL_PANEL,FAMILY_CLUSTER_BOOTSTRAP,-0.00964379095550337,0.057510868538042444,False,True,False,True,False,False,False,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820434,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,12,8,6,3,0.45,0.0,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820434,gaussian_mixture_v1.3,0.7,True,True,True,False,LARGE_EFFECT_SMALL_PANEL,FAMILY_BALANCED,-0.00964379095550337,0.05463532511114032,False,True,False,True,False,False,False,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820434,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,12,8,6,3,0.45,0.0,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820434,gaussian_mixture_v1.3,0.7,True,True,True,False,LARGE_EFFECT_SMALL_PANEL,ONE_MODEL_PER_FAMILY,-0.00964379095550337,0.07348469228349534,False,True,False,True,False,False,False,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820434,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,12,8,6,3,0.45,0.0,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820434,gaussian_mixture_v1.3,0.7,True,True,True,False,LARGE_EFFECT_SMALL_PANEL,VALIDEVAL_LICENSING,-0.00964379095550337,0.057510868538042444,False,True,False,True,False,False,False,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820435,ITEM_DIAGNOSTICS,,0.0,500,36,8,10,3,0.45,0.0,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820435,gaussian_mixture_v1.1,0.75,True,False,True,False,EXTREME_FAMILY_IMBALANCE,NAIVE_CHECKPOINT,-0.014416938283919994,0.008049844718999243,False,False,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820435,ITEM_DIAGNOSTICS,,0.0,500,36,8,10,3,0.45,0.0,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820435,gaussian_mixture_v1.1,0.75,True,False,True,False,EXTREME_FAMILY_IMBALANCE,FAMILY_CLUSTER_BOOTSTRAP,-0.014416938283919994,0.03320391543176798,False,False,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820435,ITEM_DIAGNOSTICS,,0.0,500,36,8,10,3,0.45,0.0,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820435,gaussian_mixture_v1.1,0.75,True,False,True,False,EXTREME_FAMILY_IMBALANCE,FAMILY_BALANCED,-0.014416938283919994,0.03154371966017958,False,False,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820435,ITEM_DIAGNOSTICS,,0.0,500,36,8,10,3,0.45,0.0,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820435,gaussian_mixture_v1.1,0.75,True,False,True,False,EXTREME_FAMILY_IMBALANCE,ONE_MODEL_PER_FAMILY,-0.014416938283919994,0.05692099788303082,False,False,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820435,ITEM_DIAGNOSTICS,,0.0,500,36,8,10,3,0.45,0.0,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820435,gaussian_mixture_v1.1,0.75,True,False,True,False,EXTREME_FAMILY_IMBALANCE,VALIDEVAL_LICENSING,-0.014416938283919994,0.03320391543176798,False,False,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820436,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,36,8,10,3,0.85,0.5,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820436,gaussian_mixture_v1.2,0.8,False,True,True,False,ONE_DOMINANT_FAMILY,NAIVE_CHECKPOINT,0.0014622789567453574,0.0018,False,True,False,False,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820436,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,36,8,10,3,0.85,0.5,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820436,gaussian_mixture_v1.2,0.8,False,True,True,False,ONE_DOMINANT_FAMILY,FAMILY_CLUSTER_BOOTSTRAP,0.0014622789567453574,0.03734969879396619,False,True,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820436,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,36,8,10,3,0.85,0.5,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820436,gaussian_mixture_v1.2,0.8,False,True,True,False,ONE_DOMINANT_FAMILY,FAMILY_BALANCED,0.0014622789567453574,0.035482213854267884,False,True,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820436,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,36,8,10,3,0.85,0.5,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820436,gaussian_mixture_v1.2,0.8,False,True,True,False,ONE_DOMINANT_FAMILY,ONE_MODEL_PER_FAMILY,0.0014622789567453574,0.05692099788303082,False,True,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820436,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,36,8,10,3,0.85,0.5,0.03,1,0.18,40,0.01,POLICY_DEVELOPMENT,820436,gaussian_mixture_v1.2,0.8,False,True,True,False,ONE_DOMINANT_FAMILY,VALIDEVAL_LICENSING,0.0014622789567453574,0.03734969879396619,False,True,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820437,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,36,24,10,3,0.85,0.5,0.03,3,0.18,40,0.01,POLICY_DEVELOPMENT,820437,gaussian_mixture_v1.3,0.85,True,True,True,False,TRANSPORT_REVERSAL,NAIVE_CHECKPOINT,0.041258100690248094,0.00017999999999999998,True,True,False,False,True,False,True,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820437,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,36,24,10,3,0.85,0.5,0.03,3,0.18,40,0.01,POLICY_DEVELOPMENT,820437,gaussian_mixture_v1.3,0.85,True,True,True,False,TRANSPORT_REVERSAL,FAMILY_CLUSTER_BOOTSTRAP,0.041258100690248094,0.03734969879396619,False,True,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820437,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,36,24,10,3,0.85,0.5,0.03,3,0.18,40,0.01,POLICY_DEVELOPMENT,820437,gaussian_mixture_v1.3,0.85,True,True,True,False,TRANSPORT_REVERSAL,FAMILY_BALANCED,0.041258100690248094,0.035482213854267884,False,True,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820437,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,36,24,10,3,0.85,0.5,0.03,3,0.18,40,0.01,POLICY_DEVELOPMENT,820437,gaussian_mixture_v1.3,0.85,True,True,True,False,TRANSPORT_REVERSAL,ONE_MODEL_PER_FAMILY,0.041258100690248094,0.05692099788303082,False,True,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820437,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,36,24,10,3,0.85,0.5,0.03,3,0.18,40,0.01,POLICY_DEVELOPMENT,820437,gaussian_mixture_v1.3,0.85,True,True,True,False,TRANSPORT_REVERSAL,VALIDEVAL_LICENSING,0.041258100690248094,0.03734969879396619,False,True,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820438,ITEM_DIAGNOSTICS,,0.0,500,96,24,10,3,0.05,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820438,gaussian_mixture_v1.1,0.9,True,True,False,False,BENCHMARK_SPECIFIC_REVERSAL,NAIVE_CHECKPOINT,-0.009095050169828022,0.008049844718999243,False,False,False,True,False,False,False,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820438,ITEM_DIAGNOSTICS,,0.0,500,96,24,10,3,0.05,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820438,gaussian_mixture_v1.1,0.9,True,True,False,False,BENCHMARK_SPECIFIC_REVERSAL,FAMILY_CLUSTER_BOOTSTRAP,-0.009095050169828022,0.019700888304845548,False,False,False,True,False,False,False,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820438,ITEM_DIAGNOSTICS,,0.0,500,96,24,10,3,0.05,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820438,gaussian_mixture_v1.1,0.9,True,True,False,False,BENCHMARK_SPECIFIC_REVERSAL,FAMILY_BALANCED,-0.009095050169828022,0.01871584388960327,False,False,False,True,False,False,False,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820438,ITEM_DIAGNOSTICS,,0.0,500,96,24,10,3,0.05,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820438,gaussian_mixture_v1.1,0.9,True,True,False,False,BENCHMARK_SPECIFIC_REVERSAL,ONE_MODEL_PER_FAMILY,-0.009095050169828022,0.05692099788303082,False,False,False,True,False,False,False,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820438,ITEM_DIAGNOSTICS,,0.0,500,96,24,10,3,0.05,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820438,gaussian_mixture_v1.1,0.9,True,True,False,False,BENCHMARK_SPECIFIC_REVERSAL,VALIDEVAL_LICENSING,-0.009095050169828022,0.019700888304845548,False,False,False,True,False,False,False,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820439,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,96,24,10,3,0.05,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820439,gaussian_mixture_v1.2,0.95,True,True,True,False,VERY_HIGH_MULTIPLICITY,NAIVE_CHECKPOINT,0.03742239772093238,0.0018,True,True,False,False,True,False,True,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820439,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,96,24,10,3,0.05,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820439,gaussian_mixture_v1.2,0.95,True,True,True,False,VERY_HIGH_MULTIPLICITY,FAMILY_CLUSTER_BOOTSTRAP,0.03742239772093238,0.019700888304845548,False,True,False,True,False,False,False,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820439,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,96,24,10,3,0.05,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820439,gaussian_mixture_v1.2,0.95,True,True,True,False,VERY_HIGH_MULTIPLICITY,FAMILY_BALANCED,0.03742239772093238,0.01871584388960327,False,True,False,True,False,False,False,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820439,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,96,24,10,3,0.05,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820439,gaussian_mixture_v1.2,0.95,True,True,True,False,VERY_HIGH_MULTIPLICITY,ONE_MODEL_PER_FAMILY,0.03742239772093238,0.05692099788303082,False,True,False,True,False,False,False,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820439,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,96,24,10,3,0.05,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820439,gaussian_mixture_v1.2,0.95,True,True,True,False,VERY_HIGH_MULTIPLICITY,VALIDEVAL_LICENSING,0.03742239772093238,0.019700888304845548,True,True,False,True,False,False,True,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820440,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,96,24,2,3,0.45,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820440,gaussian_mixture_v1.3,0.6,False,False,True,False,NEARLY_TIED_TOP_K,NAIVE_CHECKPOINT,0.05537650208053603,0.00017999999999999998,True,True,False,False,False,False,True,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820440,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,96,24,2,3,0.45,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820440,gaussian_mixture_v1.3,0.6,False,False,True,False,NEARLY_TIED_TOP_K,FAMILY_CLUSTER_BOOTSTRAP,0.05537650208053603,0.02134537420613656,True,True,False,True,False,False,True,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820440,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,96,24,2,3,0.45,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820440,gaussian_mixture_v1.3,0.6,False,False,True,False,NEARLY_TIED_TOP_K,FAMILY_BALANCED,0.05537650208053603,0.02027810549582973,True,True,False,True,False,False,True,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820440,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,96,24,2,3,0.45,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820440,gaussian_mixture_v1.3,0.6,False,False,True,False,NEARLY_TIED_TOP_K,ONE_MODEL_PER_FAMILY,0.05537650208053603,0.12727922061357855,False,True,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820440,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,96,24,2,3,0.45,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820440,gaussian_mixture_v1.3,0.6,False,False,True,False,NEARLY_TIED_TOP_K,VALIDEVAL_LICENSING,0.05537650208053603,0.02134537420613656,False,True,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820441,ITEM_DIAGNOSTICS,,0.0,500,12,24,2,3,0.45,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820441,gaussian_mixture_v1.1,0.65,True,True,True,False,HIGH_RAW_LOW_EFFECTIVE_N,NAIVE_CHECKPOINT,-0.09819323143153141,0.008049844718999243,False,False,False,False,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820441,ITEM_DIAGNOSTICS,,0.0,500,12,24,2,3,0.45,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820441,gaussian_mixture_v1.1,0.65,True,True,True,False,HIGH_RAW_LOW_EFFECTIVE_N,FAMILY_CLUSTER_BOOTSTRAP,-0.09819323143153141,0.06037383539249432,False,False,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820441,ITEM_DIAGNOSTICS,,0.0,500,12,24,2,3,0.45,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820441,gaussian_mixture_v1.1,0.65,True,True,True,False,HIGH_RAW_LOW_EFFECTIVE_N,FAMILY_BALANCED,-0.09819323143153141,0.0573551436228696,False,False,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820441,ITEM_DIAGNOSTICS,,0.0,500,12,24,2,3,0.45,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820441,gaussian_mixture_v1.1,0.65,True,True,True,False,HIGH_RAW_LOW_EFFECTIVE_N,ONE_MODEL_PER_FAMILY,-0.09819323143153141,0.12727922061357855,False,False,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820441,ITEM_DIAGNOSTICS,,0.0,500,12,24,2,3,0.45,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820441,gaussian_mixture_v1.1,0.65,True,True,True,False,HIGH_RAW_LOW_EFFECTIVE_N,VALIDEVAL_LICENSING,-0.09819323143153141,0.06037383539249432,False,False,False,True,False,False,False,GENERAL_STRESS
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820442,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,12,24,2,3,0.85,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820442,gaussian_mixture_v1.2,0.7,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N,NAIVE_CHECKPOINT,-0.05761572072551823,0.0018,False,True,False,False,False,False,False,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820442,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,12,24,2,3,0.85,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820442,gaussian_mixture_v1.2,0.7,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N,FAMILY_CLUSTER_BOOTSTRAP,-0.05761572072551823,0.06469157595854347,False,True,False,True,False,False,False,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820442,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,12,24,2,3,0.85,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820442,gaussian_mixture_v1.2,0.7,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N,FAMILY_BALANCED,-0.05761572072551823,0.06145699716061629,False,True,False,True,False,False,False,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820442,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,12,24,2,3,0.85,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820442,gaussian_mixture_v1.2,0.7,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N,ONE_MODEL_PER_FAMILY,-0.05761572072551823,0.12727922061357855,False,True,False,True,False,False,False,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820442,ITEM_DIAGNOSTICS,SUPPORTED,0.025,10000,12,24,2,3,0.85,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820442,gaussian_mixture_v1.2,0.7,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N,VALIDEVAL_LICENSING,-0.05761572072551823,0.06469157595854347,False,True,False,True,False,False,False,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820443,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,12,24,2,3,0.85,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820443,gaussian_mixture_v1.3,0.75,True,True,True,False,LARGE_EFFECT_SMALL_PANEL,NAIVE_CHECKPOINT,-0.008716523289789585,0.00017999999999999998,False,True,False,False,False,False,False,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_DEVELOPMENT-ITEM_DIAGNOSTICS-820443,ITEM_DIAGNOSTICS,SUPPORTED,0.06,1000000,12,24,2,3,0.85,0.5,0.03,3,0.18,1,0.01,POLICY_DEVELOPMENT,820443,gaussian_mixture_v1.3,0.75,True,True,True,False,LARGE_EFFECT_SMALL_PANEL,FAMILY_CLUSTER_BOOTSTRAP,-0.008716523289789585,0.06469157595854347,False,True,False,True,False,False,False,HUGE_RAW_N_TINY_EFFECTIVE_N
